Institution_Symbol	Item_Holding_Location	Item_Permanent_Shelving_Location	Item_Temporary_Shelving_Location	Item_Type	Item_Call_Number	Item_Enumeration_and_Chronology	Author_Name	Title	LHR_Item_Materials_Specified	Material_Format	OCLC_Number	Title_ISBN	Publication_Date	Item_Barcode	LHR_Item_Cost	LHR_Item_Nonpublic_Note	LHR_Item_Public_Note	Item_Status_Current_Status	Item_Due_Date	Item_Issued_Count	Issued_Count_YTD	Item_Soft_Issued_Count	Item_Soft_Issued_Count_YTD	Item_Last_Issued_Date	Item_Last_Inventoried_Date	Item_Deleted_Date	LHR_Date_Entered_on_File	LHR_Item_Acquired_Date	Language_Code	LHR_Item_Call_Number_Normalized
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Conley, Heather	Russian soft power in the 21st century : an examination of Russian compatriot policy in Estonia		otr	0			PLEB-936				AVAILABLE		1	0	0	0	2025-11-17					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Young, Robert	Introduction to polymers		otr	0			PLEB-937				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			O'Neill, John	The fisherman's tomb : the true story of the Vatican's secret search		otr	0			PLEB-938				AVAILABLE		1	0	0	0	2025-10-09					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			McDougall, Christopher	Running with Sherman : how a rescue donkey inspired a rag-tag gang of runners to enter the craziest race in America		otr	0			PLEB-939				AVAILABLE		1	0	0	0	2025-10-16					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Foley, Greg	Cool : style, sound, and subversion		otr	0			PLEB-940				AVAILABLE		1	1	0	0	2026-01-07					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Uchiyama, Kōshō	The Zen teaching of Homeless Kodo		otr	0			PLEB-941				AVAILABLE		1	0	0	0	2025-10-27					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Caterine, Christopher	Leaving academia : a practical guide		otr	0			PLEB-942				AVAILABLE		1	0	0	0	2025-10-27					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Dōgen, Thomas	How to cook your life : from the Zen kitchen to enlightenment		otr	0			PLEB-943				AVAILABLE		1	0	0	0	2025-10-27					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Franchini, Silvia	Editori, lettrici e stampa di moda : giornali di moda e di famiglia a Milano dal "Corriere delle dame" agli editori dell'Italia unita		otr	0			PLEB-944				AVAILABLE		1	0	0	0	2025-10-09					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Gelman, Annelyse	Vexations		otr	0			PLEB-945				AVAILABLE		1	0	0	0	2025-10-24					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			American Psychological Association	Concise guide to APA style : the official APA style guide for students.		otr	0			PLEB-946				AVAILABLE		1	0	0	0	2025-10-16					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Tim Cresswell	Geographic thought: A Critical Introduction		otr	0			PLEB-948				AVAILABLE		1	0	0	0	2025-10-13					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Hardy, Daniel	Wording a radiance : parting conversations on God and the Church		otr	0			PLEB-949				AVAILABLE		1	0	0	0	2025-10-13					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			WHITEHEAD, COLSON	Nickel boys		otr	0			PLEB-95				AVAILABLE		1	0	0	0	2024-09-10					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Miles, Matthew	Qualitative data analysis : an expanded sourcebook		otr	0			PLEB-950				AVAILABLE		1	0	0	0	2025-10-22					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Law, Victoria	Prisons make us safer" : and 20 other myths about mass incarceration		otr	0			PLEB-951				AVAILABLE		1	0	0	0	2025-10-14					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Paolini, Christopher	Brisingr		otr	0			PLEB-952				AVAILABLE		1	0	0	0	2025-10-15					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Cerdá, Paco	Presentes		otr	0			PLEB-953				AVAILABLE		1	0	0	0	2025-10-17					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Benjamin, Jules	A student's guide to history		otr	0			PLEB-954				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Rivera Garza, Cristina	The taiga syndrome		otr	0			PLEB-955				AVAILABLE		1	0	0	0	2025-10-16					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Beinart, William and Dubow, Saul	The scientific imagination in South Africa : 1700 to the present		otr	0			PLEB-956				AVAILABLE		1	0	0	0	2025-10-27					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Rambelli, Fabio	Zen anarchism : the egalitarian dharma of Uchiyama Gudō		otr	0			PLEB-957				AVAILABLE		1	0	0	0	2025-10-17					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Conrad D. Totman	Tokugawa Ieyasu, shogun		otr	0			PLEB-958				AVAILABLE		1	0	0	0	2025-10-22					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Horton, Christopher	Ghost nation : the story of Taiwan and its struggle for survival		otr	0			PLEB-959				AVAILABLE		1	0	0	0	2025-10-28					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Nelson, Mark	Jumping the abyss : Marriner S. Eccles and the New Deal, 1933-1940		otr	0			PLEB-96				AVAILABLE		1	0	0	0	2024-09-17					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Tonry, Michael	The Oxford handbook of crime and criminal justice		otr	0			PLEB-960				AVAILABLE		1	0	0	0	2025-10-22					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Alphin, Henry	Disability and equity in higher education accessibility		otr	0			PLEB-961				AVAILABLE		1	0	0	0	2025-10-22					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Alvarez, José	The changing C-suite : executive power in transformation		otr	0			PLEB-963				AVAILABLE		1	0	0	0	2025-10-27					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Jørgensen, Bent	The theory of dispersion models		otr	0			PLEB-964				AVAILABLE		1	0	0	0	2025-10-29					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Lowney, Chris	A vanished world : muslims, christians, and jews in Medieval Spain		otr	0			PLEB-965				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Rich, Nathaniel	Losing Earth : a recent history		otr	0			PLEB-967				AVAILABLE		1	0	0	0	2025-10-22					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Stokes, Jane	How to do media & cultural studies		otr	0			PLEB-968				AVAILABLE		1	0	0	0	2025-10-29					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Dusa, Joan	The medieval Dalmatian episcopal cities : development and transformation		otr	0			PLEB-969				AVAILABLE		1	0	0	0	2025-10-24					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Eichenbaum, Howard	Learning & memory		otr	0			PLEB-97				AVAILABLE		1	0	0	0	2024-09-09					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Garebian, Keith	The making of Guys and dolls		otr	0			PLEB-970				AVAILABLE		1	0	0	0	2025-10-27					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Garebian, Keith	The making of My fair lady		otr	0			PLEB-971				AVAILABLE		1	0	0	0	2025-10-27					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Taylor Suppé, Charlotte	Virginia Woolf and motherhood		otr	0			PLEB-972				AVAILABLE		1	0	0	0	2025-11-06					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Kinane, Ian	On the very edge : bidentities in Michelle Cliff's fiction		otr	0			PLEB-973				AVAILABLE		1	0	0	0	2025-10-28					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Thaler, Gregory	Saving a Rainforest and Losing the World: Conservation and Displacement in the Global Tropics		otr	0			PLEB-974				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Duke, Bill	Bill Duke : my 40-year career on screen and behind the camera		otr	0			PLEB-975				AVAILABLE		1	0	0	0	2025-10-27					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Krauthamer, Helene	The great pronoun shift : the big impact of little parts of speech		otr	0			PLEB-976				AVAILABLE		1	0	0	0	2025-10-27					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Makkai, Rebecca	Music for Wartime.		otr	0			PLEB-978				AVAILABLE		1	0	0	0	2025-11-08					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Blackburn, Julia	Thin paths : journeys in and around an Italian mountain village		otr	0			PLEB-980				AVAILABLE		1	0	0	0	2025-10-28					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Blackburn, Julia	Threads : the delicate life of John Craske		otr	0			PLEB-981				AVAILABLE		1	0	0	0	2025-10-27					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Guillory, John	Professing Criticism : essays on the organization of literary study		otr	0			PLEB-983				AVAILABLE		1	0	0	0	2025-10-29					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Ibeh, Chukwuebuka	Blessings a novel		otr	0			PLEB-984				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Lazzarato, M	Signs and machines : capitalism and the production of subjectivity		otr	0			PLEB-985				AVAILABLE		1	0	0	0	2025-10-29					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Boström, Magnus	The Oxford handbook of political consumerism		otr	0			PLEB-987				AVAILABLE		1	1	0	0	2026-02-10					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Yaʻoz-Ḳesṭ, יעוז-קסט, איתמר. Itamar	המהגר הביתה : סיפורת 1970-2005 : מבחר ha-Mehager ha-baitah : siporet 1970-2005 : mivḥar		otr	0			PLEB-988				AVAILABLE		1	0	0	0	2025-10-31					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Shinʼan, Avigdor	מגילת השואה		otr	0			PLEB-989				AVAILABLE		1	0	0	0	2025-10-31					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Frister, פריסטר, רומן. Roman	דיוקן עצמי עם צלקת Dyoḳan ʻatsmi ʻim tsaleḳet		otr	0			PLEB-990				AVAILABLE		1	0	0	0	2025-10-31					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Nolan, Deborah	Communicating with Data: The Art of Writing for Data Science		otr	0			PLEB-991				AVAILABLE		1	0	0	0	2025-10-31					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			IBEH, CHUKWUEBUKA	BLESSINGS.		otr	0			PLEB-992				AVAILABLE		1	0	0	0	2025-10-29					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Longley, Michael	Ash Keys : new selected poems		otr	0			PLEB-993				AVAILABLE		1	0	0	0	2025-11-01					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			McGuckian, Medbh	The unfixed horizon : new selected poems		otr	0			PLEB-994				AVAILABLE		1	0	0	0	2025-10-30					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Lane, Patrick	The collected poems of Patrick Lane		otr	0			PLEB-995				AVAILABLE		1	0	0	0	2025-10-30					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Musgrave, Susan	Exculpatory lilies		otr	0			PLEB-996				AVAILABLE		1	0	0	0	2025-11-11					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Bringhurst, Robert	The ridge		otr	0			PLEB-997				AVAILABLE		1	0	0	0	2025-10-30					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Musgrave, Susan	Origami dove : poems		otr	0			PLEB-998				AVAILABLE		1	0	0	0	2025-10-30					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Chen, Anelise	Clam down : a metamorphosis		otr	0			PLEB-999				AVAILABLE		1	0	0	0	2025-11-12					otr	
